id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
378388,211494,,2023,,financial,2026-03-24T12:04:18.600Z,2026-03-24T00:00:00Z,2023-09-01T00:00:00Z,"UNFPA: UN Joint Programme on Gender-based Violence Prevention and Response - SSD: UNFPA, UN Joint Program on GBV",['softly earmarked'],0.783,2026-03-23T00:00:00Z,Standard,,True,165600.0,CHF,Traditional aid,,commitment,2026-03-25T08:35:28.843Z,2,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '4293', 'name': 'United Nations Population Fund', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8706', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '13', 'name': 'Protection - Gender-Based Violence', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-03-24T00:00:00.000Z'}]",7F-10050.02.01
378391,403007,948750.0,2025,[390190],financial,2026-02-16T09:35:01.174Z,2026-02-16T00:00:00Z,2025-07-15T00:00:00Z,"SSD: VSF Suisse,Food Security/Protection",['softly earmarked'],0.8,2026-02-11T00:00:00Z,Parked,,True,329000.0,CHF,Traditional aid,,commitment,2026-05-25T07:12:06.690Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '8581', 'name': 'Vétérinaires Sans Frontières - Suisse', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-10516.03.01
378397,125000,,,,financial,2026-02-16T09:35:02.607Z,2026-02-16T00:00:00Z,,"SSD: LHF/CVIDO, 26 - 28",['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,100000.0,CHF,Traditional aid,,pledge,2026-02-25T08:25:10.991Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '8418', 'name': 'National NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['National NGOs/CSOs'], 'organizationLevels': ['Local and National Non-State Actors']}, {'type': 'Cluster', 'id': '8706', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-11502.02.01
378398,48000,,2025,,financial,2026-02-16T09:35:02.864Z,2026-02-16T00:00:00Z,2025-05-01T00:00:00Z,"SSD: LHF/CVIDO, Intergrated Prot_FSL",['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,38400.0,CHF,Traditional aid,,commitment,2026-02-25T08:25:32.293Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '8418', 'name': 'National NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['National NGOs/CSOs'], 'organizationLevels': ['Local and National Non-State Actors']}, {'type': 'Cluster', 'id': '8706', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-11502.01.01
378402,187500,,2026,,financial,2026-02-16T09:35:03.800Z,2026-02-16T00:00:00Z,2026-01-01T00:00:00Z,"SSD: HASS, Build resilience 26 - 28",['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,150000.0,CHF,Traditional aid,,commitment,2026-02-25T08:26:34.782Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '8418', 'name': 'National NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['National NGOs/CSOs'], 'organizationLevels': ['Local and National Non-State Actors']}, {'type': 'Cluster', 'id': '8705', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '9', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-11497.02.01
378403,11780,,2024,,financial,2026-02-16T09:35:04.072Z,2026-02-16T00:00:00Z,2024-12-01T00:00:00Z,"SSD, HASS, Build resilience - SSD: HASS, Build resilience",['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,9424.0,CHF,Traditional aid,,commitment,2026-02-25T08:27:05.899Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '8418', 'name': 'National NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['National NGOs/CSOs'], 'organizationLevels': ['Local and National Non-State Actors']}, {'type': 'Cluster', 'id': '8705', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '9', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-11497.01.01
378407,521000,,2025,,financial,2026-02-16T09:35:05.050Z,2026-02-16T00:00:00Z,2025-08-01T00:00:00Z,"SSD: INKOMOKO, Financial Inclusion",['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,416800.0,CHF,Traditional aid,,commitment,2026-02-25T08:27:45.689Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '8418', 'name': 'National NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['National NGOs/CSOs'], 'organizationLevels': ['Local and National Non-State Actors']}, {'type': 'Cluster', 'id': '8706', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '14', 'name': 'Protection - Housing, Land and Property', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-11572.01.01
378411,400000,,2023,,financial,2026-02-16T09:35:05.990Z,2026-02-16T00:00:00Z,2023-02-01T00:00:00Z,"Mercy Corps: Strengthening Resilience in Agriculture, Livelihoods and Markets through Local Institutions in Greater Mundri - SSD:Mercy Corps, STREAM",['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,320000.0,CHF,Traditional aid,,commitment,2026-02-25T08:28:58.305Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '4319', 'name': 'International NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8702', 'name': 'Food Security', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-10474.02.01
378415,248092,,2025,,financial,2026-02-16T09:35:06.911Z,2026-02-16T00:00:00Z,2025-11-01T00:00:00Z,Not Reported:  Other NGO International / Foreign North  - high priority -  SB,['tightly earmarked'],0.799998,2026-02-11T00:00:00Z,Standard,,True,198473.0,CHF,Traditional aid,,commitment,2026-02-25T08:30:08.281Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '4319', 'name': 'International NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8706', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-11028.02.01
378420,593750,,2025,,financial,2026-02-16T09:35:08.178Z,2026-02-16T00:00:00Z,2025-06-01T00:00:00Z,Other NGO International / Foreign North,['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,475000.0,CHF,Cash transfer programming (CTP),,commitment,2026-02-25T08:31:35.256Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '4319', 'name': 'International NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8702', 'name': 'Food Security', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-10525.03.01
378424,440000,,2025,,financial,2026-02-16T09:35:09.129Z,2026-02-16T00:00:00Z,2025-07-01T00:00:00Z,Non-profit Org. of South/East,['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,352000.0,CHF,Traditional aid,,commitment,2026-02-25T08:33:20.745Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '8418', 'name': 'National NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['National NGOs/CSOs'], 'organizationLevels': ['Local and National Non-State Actors']}, {'type': 'Cluster', 'id': '8706', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-11582.01.01
378427,65000,,2023,,financial,2026-02-16T09:35:09.822Z,2026-02-16T00:00:00Z,2023-06-15T00:00:00Z,Other NGO International / Foreign North,['tightly earmarked'],0.8,2026-02-11T00:00:00Z,Standard,,True,52000.0,CHF,Traditional aid,,commitment,2026-02-25T08:34:16.118Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1512', 'name': 'South Sudan Humanitarian Needs and Response Plan 2026', 'behavior': 'single'}, {'type': 'Organization', 'id': '4319', 'name': 'International NGOs (Confidential)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8706', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'From Excel', 'date': '2026-02-16T00:00:00.000Z'}]",7F-10628.02.01
